"_system_object_id";"oeu_nc_name_de";"oeu_nc_name_en";"_tags";"easydb|row_idx";"easydb|operation";"easydb|status";"easydb|timestamp";"easydb|status_text";"easydb|warning_text";"easydb|id";"easydb|version";"easydb|id_parent";"easydb|depth";"easydb|path";"easydb|act|act__shortest";"easydb|act_role|act_role__all_fields";"easydb|generic_lang|generic_lang__all_fields";"easydb|generic_nametype|generic_nametype__all_fields";"easydb|bi|bi__all_fields";"easydb|ac|ac__all_fields";"easydb|pl|pl_display_short";"easydb|generic_uncertainty|generic_uncert__all_fields";"easydb|generic_identifier_type|generic_identifier_type__all_fields";"easydb|generic_dimensions|generic_dimensions__all_fields";"easydb|oeu_nc_type|oeu_type__all_fields";"easydb|hierarchy-oeu|oeu__all_fields";"easydb|do|do__generic_import"
"114661";"Dosch Grand Garage AG : Erweiterung";"Dosch Grand Garage AG : Extension";"ed-dc-leo";"2746";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20017";"";"21595";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114662";"G. Jackenroll : Lagerhalle";"G. Jackenroll : Warehouse";"ed-dc-leo";"2747";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20018";"";"19967";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114663";"Industriehalle";"Industrial Hall";"ed-dc-leo";"2748";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20019";"";"19968";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114665";"Astros";"Astros";"ed-dc-leo";"2749";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20021";"";"19970";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114666";"Bushaltestelle Bahnhof Baden : Kunststofftonnenschalen: Tragfähigkeitsnachweis und Entwurf der Verstärkung";"Bus Stop Baden Railroad Station : Plastic Shells: Load-Bearing Capacity Analysis and Reinforcement Design";"ed-dc-leo";"2750";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20022";"";"19971";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114667";"EXPO 02 : Arteplage und Schalenkalotte";"EXPO 02 : Arteplage and Shell Dome";"ed-dc-leo";"2751";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20023";"";"19972";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114668";"Turnhalle";"Gym";"ed-dc-leo";"2752";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20024";"";"19973";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114669";"Solarex Building";"Solarex Building";"ed-dc-leo";"2753";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20025";"";"19974";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114670";"Theophil Eckstein";"Theophil Eckstein";"ed-dc-leo";"2754";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20026";"";"19975";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114671";"Zimmermann";"Zimmermann";"ed-dc-leo";"2755";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20027";"";"19976";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114672";"Rizzoli Editore";"Rizzoli Editore";"ed-dc-leo";"2756";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20028";"";"19977";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114673";"Cavin, Mathys : Autoeinstellhalle";"Cavin, Mathys : Car Parking Garage";"ed-dc-leo";"2757";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20029";"";"19978";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114674";"Tenniscenter Emmen : Badminton-Halle : Erweiterung";"Tennis Center Emmen : Badminton Hall : Extension";"ed-dc-leo";"2758";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20030";"";"19979";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114675";"Dörig Fenster Service AG : Ausstellungshalle; (heute swisswindows AG ?)";"Dörig Fenster Service AG : Exhibition Hall; (Today Swisswindows AG ?)";"ed-dc-leo";"2759";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20031";"";"19980";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114676";"Heinz Rinn : Hallenbau";"Heinz Rinn : Hall Construction";"ed-dc-leo";"2760";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20032";"";"19981";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114677";"Autobus AG : Reparatur-, Service- und Einstellhalle";"Autobus AG : Repair, Service and Parking Garage";"ed-dc-leo";"2761";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20033";"";"19982";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114678";"Mechanische Werkstätte Gebrüder Tanner AG";"Mechanical Workshop Tanner Gebrüder AG";"ed-dc-leo";"2762";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20034";"";"19983";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114679";"Werner Acklin : Garagenneubau";"Werner Acklin : New Garage Building";"ed-dc-leo";"2763";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20035";"";"19984";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114680";"Leinen- und Baumwollspinnerei Konrad Eisenhut AG : Sanierung";"Linen and Cotton Spinning Mill Konrad Eisenhut AG : Renovation";"ed-dc-leo";"2764";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20036";"";"20750";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114681";"Bubble : Auswertungen";"Bubble : Evaluations";"ed-dc-leo";"2765";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20037";"";"18574";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114682";"Ingenieurbüro Lange L.G : Industrie-Neubau";"Engineering Office Lange L.G : New Industrial Building";"ed-dc-leo";"2766";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20038";"";"19987";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114683";"Sägewerk Lötscher : Decke über Keller";"Lötscher Sawmill : Ceiling Over Cellar";"ed-dc-leo";"2767";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20039";"";"20192";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114684";"Bächli AG";"Bächli AG";"ed-dc-leo";"2768";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20040";"";"19989";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114685";"Shopping-Center : Polyester-Dach über Ladenstrasse und Platz";"Shopping Center : Polyester Roof Over the Shopping Street and Square";"ed-dc-leo";"2769";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20041";"";"19991";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114686";"Geser Fahrzeugbau AG";"Geser Vehicle Construction AG";"ed-dc-leo";"2770";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20042";"";"18660";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114687";"Kraftwerke Mattmark AG : Pumpstation Zermeiggern";"Power Plants Mattmark AG : Zermeiggern Pumping Station";"ed-dc-leo";"2771";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20043";"";"19993";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114688";"Schweizerische Metallwerke Selve & Co.";"Swiss Metal Factory Selve & Co.";"ed-dc-leo";"2772";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20044";"";"19994";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114689";"Aérodrome (Flughafen) Toussus-le-Nôble (Essonne) : Hangars Aero-Club";"Aérodrome (Airport) Toussus-Le-Nôble (Essonne) : Hangars Aero-Club";"ed-dc-leo";"2773";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20045";"";"19995";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114690";"Unipress AG : Werk Birrfeld : Erweiterung";"Unipress AG : Birrfeld Plant : Extension";"ed-dc-leo";"2774";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20046";"";"19996";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114691";"Architekt Georg Brügger : Garagenneubau";"Architect Georg Brügger : New Garage Building";"ed-dc-leo";"2775";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20047";"";"19997";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114692";"Ausstellungshalle W. Zimmerli";"Exhibition Hall W. Zimmerli";"ed-dc-leo";"2776";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20048";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114693";"Bubble System AG : Tennisverein Holzmatte Aarwangen : Garderobe";"Bubble System AG : Tennis Club Holzmatte Aarwangen : Cloakroom";"ed-dc-leo";"2777";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20049";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114694";"Niederlassung aus Deutschland : Fabrikneubau";"Branch From Germany : New Factory Building";"ed-dc-leo";"2778";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20050";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114695";"Umbau Haus-Maissen";"Conversion of Haus-Maissen";"ed-dc-leo";"2779";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20051";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114696";"Turnhalle";"Gym";"ed-dc-leo";"2780";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20052";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114697";"Ford-Garage";"Ford Garage";"ed-dc-leo";"2781";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20053";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114698";"Süd-Eisen und Stahl GmbH";"South Iron and Steel GmbH";"ed-dc-leo";"2782";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20054";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114699";"Dachplatten aus Polyester";"Polyester Roof Panels";"ed-dc-leo";"2783";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20055";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114700";"Freizeitpark Connyland : Star Trek-Halle";"Connyland Amusement Park : Star Trek Hall";"ed-dc-leo";"2784";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20056";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114701";"Rhy-Garage";"Rhy Garage";"ed-dc-leo";"2785";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20057";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114702";"Interconstruct";"Interconstruct";"ed-dc-leo";"2786";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20058";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114703";"Ingold + Suter : Garagenneubau";"Ingold + Suter : New Garage Building";"ed-dc-leo";"2787";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20059";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114704";"Herr Brändle : Ausstellungspavillon";"Mr. Brändle : Exhibition Pavilion";"ed-dc-leo";"2788";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20060";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114705";"XOX Sprengel (vermutlich XOX Nabisco / Sprengel & Co.)";"XOX Sprengel (Probably XOX Nabisco / Sprengel & Co.)";"ed-dc-leo";"2789";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20061";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114706";"Katholische Kirche La Sallaz";"La Sallaz Catholic Church";"ed-dc-leo";"2790";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20062";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114707";"Messehalle";"Exhibition Hall";"ed-dc-leo";"2791";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20063";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114709";"Atom Unterstand London Office Interiors";"Nuclear Shelter London Office Interiors";"ed-dc-leo";"2792";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20065";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114710";"Müller Mayer Stuttgart : Lizenz Griechenland und Naher Osten : Evtl. Tankstellen für neue Raffinerie von BP";"Müller Mayer Stuttgart : License Greece and the Middle East : Possibly Petrol Stations for New BP Refinery";"ed-dc-leo";"2793";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20066";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114711";"Hallenbad Zürich-Oerlikon";"Zurich-Oerlikon Indoor Swimming Pool";"ed-dc-leo";"2794";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20067";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114712";"Mehrfamilienhaus, Schulstrasse : R. Burkhalter AG";"Multi-Family House, Schulstrasse : R. Burkhalter AG";"ed-dc-leo";"2795";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20068";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114713";"Verformungsdiagramm für Publikation";"Deformation Diagram for Publication";"ed-dc-leo";"2796";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20069";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114714";"Abwasserreinigungsanlage ARA Buholz : Überschussschlamm-Eindickung : Abdeckung";"Wastewater Treatment Plant ARA Buholz : Excess Sludge Thickening : Cover";"ed-dc-leo";"2797";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20070";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114715";"Motorfahrzeugkontrolle Bellach";"Motor Vehicle Inspection Bellach";"ed-dc-leo";"2798";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20071";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114716";"Hulliger : Igloos";"Hulliger : Igloos";"ed-dc-leo";"2799";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20072";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114717";"Wohn- und Geschäftshaus Schweizer";"Residential and Commercial Building Schweizer";"ed-dc-leo";"2800";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20073";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114718";"Tennisclub Lido : Tennishalle";"Lido Tennis Club : Indoor Tennis Center";"ed-dc-leo";"2801";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20074";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114719";"Bauunternehmung Gnemmi AG (heute Implenia Bau AG) : Neubau Werkhof";"Bauunternehmung Gnemmi AG (Today Implenia Bau AG) : New Workshop";"ed-dc-leo";"2802";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20075";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114720";"Urs Gruetter : Bad in London";"Urs Gruetter : Bath in London";"ed-dc-leo";"2803";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20076";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114721";"Heizungsbedarf Gebrüder Tobler AG (heute Tobler Haustechnik AG)";"Heating Requirement Gebrüder Tobler AG (Today Tobler Haustechnik AG)";"ed-dc-leo";"2804";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20077";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114722";"Motel und Autogarage Anderegg";"Motel and Car Garage in Anderegg";"ed-dc-leo";"2805";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20078";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114723";"Metallbau Fahrni & Co AG : Erweiterung";"Metal Construction Fahrni & Co AG : Extension";"ed-dc-leo";"2806";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20079";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114724";"Migros MMM-Einkaufszentrum mit Hobby- und Freizeitcenter";"Migros MMM Shopping Center With Hobby and Leisure Center";"ed-dc-leo";"2807";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20080";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114725";"Gehrig & Co. AG";"Gehrig & Co. AG";"ed-dc-leo";"2808";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20081";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114726";"Kone-Lamminen Tammermatic : Fabrikhalle";"Kone-Lamminen Tammermatic : Factory Hall";"ed-dc-leo";"2809";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20082";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114727";"Lenzlinger Söhne AG";"Lenzlinger Söhne AG";"ed-dc-leo";"2810";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20083";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114728";"Sport- und Kongresshalle";"Sports and Congress Hall";"ed-dc-leo";"2811";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20084";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114729";"Diagrammpapier AG";"Diagrammpapier AG";"ed-dc-leo";"2812";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20085";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114730";"HIB : Tenniscenter Chugele Grenchen : Erweiterung";"HIB : Tennis Center Chugele Grenchen : Extension";"ed-dc-leo";"2813";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20086";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114731";"Kleeberg : Import-, Exporthallen";"Kleeberg : Import and Export Halls";"ed-dc-leo";"2814";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20087";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114732";"Kolonialwaren Ernest Guichard : Lagerhalle, Büro und Garage";"Ernest Guichard Groceries : Warehouse, Office and Garage";"ed-dc-leo";"2815";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20088";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114733";"Reichle + Knödler";"Reichle + Knödler";"ed-dc-leo";"2816";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20089";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114734";"Bubble : Venezuela";"Bubble : Venezuela";"ed-dc-leo";"2817";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20090";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114735";"Anliker AG : Neubau";"Anliker AG : New Building";"ed-dc-leo";"2818";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20091";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114736";"Textilfabrik Salzmann AG";"Textile Factory Salzmann AG";"ed-dc-leo";"2819";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20092";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114737";"Anfrage";"Request";"ed-dc-leo";"2820";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20093";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114738";"Hotel [unleserlich] : Wendeltreppe";"Hotel [Illegible] : Spiral Staircase";"ed-dc-leo";"2821";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20094";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114739";"Villa Darier";"Villa Darier";"ed-dc-leo";"2822";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20095";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114740";"Oberburgstrasse Burgdorf : Trottoir";"Oberburgstrasse Burgdorf : Pavement";"ed-dc-leo";"2823";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20096";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114741";"Carrosserie Rusterholz AG";"Carrosserie Rusterholz AG";"ed-dc-leo";"2824";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20097";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114742";"Gygax Transporte";"Gygax Transportations";"ed-dc-leo";"2825";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20098";"";"19998";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114743";"Ausstellungshalle W. Zimmerli";"Exhibition Hall W. Zimmerli";"ed-dc-leo";"2826";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20099";"";"20048";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114744";"Bubble System AG : Tennisverein Holzmatte Aarwangen : Garderobe";"Bubble System AG : Tennis Club Holzmatte Aarwangen : Cloakroom";"ed-dc-leo";"2827";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20100";"";"20049";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114745";"Niederlassung aus Deutschland : Fabrikneubau";"Branch From Germany : New Factory Building";"ed-dc-leo";"2828";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20101";"";"20050";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114746";"Umbau Haus-Maissen";"Conversion of Haus-Maissen";"ed-dc-leo";"2829";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20102";"";"20051";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114747";"Turnhalle";"Gym";"ed-dc-leo";"2830";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20103";"";"20052";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114748";"Ford-Garage";"Ford Garage";"ed-dc-leo";"2831";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20104";"";"20053";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114749";"Süd-Eisen und Stahl GmbH";"South Iron and Steel GmbH";"ed-dc-leo";"2832";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20105";"";"20054";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114751";"Freizeitpark Connyland : Star Trek-Halle";"Connyland Amusement Park : Star Trek Hall";"ed-dc-leo";"2833";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20107";"";"20056";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114752";"Rhy-Garage";"Rhy-Garage";"ed-dc-leo";"2834";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20108";"";"20057";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114753";"Interconstruct";"Interconstruct";"ed-dc-leo";"2835";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20109";"";"20058";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114754";"Ingold + Suter : Garagenneubau";"Ingold + Suter : New Garage Building";"ed-dc-leo";"2836";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20110";"";"20059";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114755";"Herr Brändle : Ausstellungspavillon";"Mr. Brändle : Exhibition Pavilion";"ed-dc-leo";"2837";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20111";"";"20060";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114756";"XOX Sprengel (vermutlich XOX Nabisco / Sprengel & Co.)";"XOX Sprengel (Probably XOX Nabisco / Sprengel & Co.)";"ed-dc-leo";"2838";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20112";"";"20061";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114757";"Katholische Kirche La Sallaz";"La Sallaz Catholic Church";"ed-dc-leo";"2839";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20113";"";"20062";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114758";"Messehalle";"Exhibition Hall";"ed-dc-leo";"2840";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20114";"";"20063";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114759";"Carrosseriewerk Ramseier & Jenzer AG : Erweiterung";"Car Body Work Ramseier & Jenzer AG : Extension";"ed-dc-leo";"2841";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20115";"";"21288";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114760";"Atom Unterstand London Office Interiors";"Nuclear Shelter London Office Interiors";"ed-dc-leo";"2842";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20116";"";"20065";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114761";"Müller Mayer Stuttgart : Lizenz Griechenland und Naher Osten : Evtl. Tankstellen für neue Raffinerie von BP";"Müller Mayer Stuttgart : License Greece and the Middle East : Possibly Petrol Stations for New BP Refinery";"ed-dc-leo";"2843";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20117";"";"20066";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114762";"Hallenbad Zürich-Oerlikon";"Zurich-Oerlikon Indoor Swimming Pool";"ed-dc-leo";"2844";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20118";"";"20067";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114763";"Mehrfamilienhaus, Schulstrasse : R. Burkhalter AG";"Multi-Family House, Schulstrasse : R. Burkhalter AG";"ed-dc-leo";"2845";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20119";"";"20068";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114764";"Verformungsdiagramm für Publikation";"Deformation Diagram for Publication";"ed-dc-leo";"2846";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20120";"";"20069";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114765";"Abwasserreinigungsanlage ARA Buholz : Überschussschlamm-Eindickung : Abdeckung";"Wastewater Treatment Plant ARA Buholz : Excess Sludge Thickening : Cover";"ed-dc-leo";"2847";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20121";"";"20070";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114766";"Motorfahrzeugkontrolle Bellach";"Motor Vehicle Inspection Bellach";"ed-dc-leo";"2848";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20122";"";"20071";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114767";"Hulliger : Igloos";"Hulliger : Igloos";"ed-dc-leo";"2849";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20123";"";"20072";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114768";"Wohn- und Geschäftshaus Schweizer";"Residential and Commercial Building Schweizer";"ed-dc-leo";"2850";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20124";"";"20073";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114769";"Tennisclub Lido : Tennishalle";"Lido Tennis Club : Indoor Tennis Center";"ed-dc-leo";"2851";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20125";"";"20074";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114770";"Bauunternehmung Gnemmi AG (heute Implenia Bau AG) : Neubau Werkhof";"Bauunternehmung Gnemmi AG (Today Implenia Bau AG) : New Building Work Yard";"ed-dc-leo";"2852";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20126";"";"20075";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"114771";"Urs Gruetter : Bad in London";"Urs Gruetter : Bath in London";"ed-dc-leo";"2853";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20127";"";"20076";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
