"_system_object_id","oeu_nc_name_de","oeu_nc_name_en","_tags"
"113979","Papierkontor GmbH : Lagerhalle : Neubau","Papierkontor GmbH : Warehouse : New Building","ed-dc-leo"
"113980","Miele AG Haushaltgeräte","Miele AG Household Appliances","ed-dc-leo"
"113981","Autowerkstatt Teheran","Car Workshop Tehran","ed-dc-leo"
"113982","Zoo Zürich : Erweiterung","Zurich Zoo : Extension","ed-dc-leo"
"113983","Sportanlage Zürich","Sports Facility in Zurich","ed-dc-leo"
"113984","Therma AG","Therma AG","ed-dc-leo"
"113985","Arlette Roux","Arlette Roux","ed-dc-leo"
"113986","Carrosseriewerk Ramseier & Jenzer AG","Car Body Factory Ramseier & Jenzer AG","ed-dc-leo"
"113987","Atom Unterstand Antonio Longoni","Nuclear Shelter Antonio Longoni","ed-dc-leo"
"113988","Autovertretung AG AVAG","Car Agency AVAG Solothurn","ed-dc-leo"
"113989","Brangs & Heinrich","Brangs & Heinrich","ed-dc-leo"
"113990","Kaverneneinbauten : Degersheim ; Kunststoff-Gewölbeschalen","Cavern Installations : Degersheim ; Plastic Vaulted Shells","ed-dc-leo"
"113991","Kunststofffabrik Petra-Plastic","Plastic Factory Petra Sculpture","ed-dc-leo"
"113992","Mehrzweckanlage Lyssach","Multipurpose Facility Lyssach","ed-dc-leo"
"113993","Studium ETH Zürich : Diplomarbeit : Textilfabrik : Fabrikhalle und Kohlenbunker","Studies at ETH Zurich : Thesis : Textile Factory : Factory Hall and Coal Bunker","ed-dc-leo"
"113994","Wernli AG : Vorspannjoch","Wernli AG : Prestressed Bay","ed-dc-leo"
"113995","Autohaus und Baumarkt Knöpfle","Car Dealership and Hardware Store Knöpfle","ed-dc-leo"
"113996","Einfamilienhaus Meierhofer","Single-Family House Meierhofer","ed-dc-leo"
"113997","Universität Karlsruhe : Int. Dep. Ellipse","University of Karlsruhe : Int. Dep. Ellipse","ed-dc-leo"
"113998","Coop-Laden","Coop-Store","ed-dc-leo"
"113999","Werkgebäude IBB (BU)","Factory Building IBB (BU)","ed-dc-leo"
"114000","Metallbau Fahrni & Co AG : Neubau","Metal Construction Fahrni & Co AG : New Building","ed-dc-leo"
"114001","AMAG : Norm Garage","AMAG : Standard Garage","ed-dc-leo"
"114002","Karstadt","Karstadt","ed-dc-leo"
"114003","Netze (CH und D), Spannsysteme (F und D)","Nets (CH and D), Tensioning Systems (F and D)","ed-dc-leo"
"114004","Bubble : M. Ménager Florélites Clause SA : Igloos Orleans","Bubble : M. Ménager Florélites Clause SA : Igloos Orleans","ed-dc-leo"
"114005","Westfalenhallen : Halle VI","Westfalen-Halls : Hall VI","ed-dc-leo"
"114006","Kunststoffwerke Eschmann AG","Plastics Factory Eschmann AG","ed-dc-leo"
"114007","Schale auf Bürodach","Shell On Office Roof","ed-dc-leo"
"114008","Gebrüder Krapf Carrosserie","Gebrüder Krapf Carrosserie","ed-dc-leo"
"114009","Bubble : Kugelhaus Meier","Bubble : Ball House Meier","ed-dc-leo"
"114010","Garage Petinesca","Garage Petinesca","ed-dc-leo"
"114011","WTO Werkzeuge Einrichtungen : Gewerbehalle mit Bürogebäude : Neubau","WTO Tools Facilities : Industrial Hall With Office Building : New Building","ed-dc-leo"
"114012","Parkhaus-Überdachung","Parking Garage Roofing","ed-dc-leo"
"114013","Hotel Kreuz","Hotel Kreuz","ed-dc-leo"
"114014","E. Glasson & Cie. SA","E. Glasson & Cie. SA","ed-dc-leo"
"114015","Alberto Abia aus Sevilla : Vigo","Alberto Abia From Seville : Vigo","ed-dc-leo"
"114016","Kunsteisbahn und Mehrzweckhalle","Artificial Ice Rink and Multi-Purpose Hall","ed-dc-leo"
"114017","Hallen in Luxemburg (Hallenbad)","Halls in Luxembourg (Indoor Swimming Pool)","ed-dc-leo"
"114018","Sternwarte Sirius : Kuppel Plantarium","Sirius Observatory : Plantarium Dome","ed-dc-leo"
"114019","W. Winteler : Garage","W. Winteler : Garage","ed-dc-leo"
"114021","Orient Transport AG : Lagerhallen Hafen-Freudenau","Orient Transport AG : Warehouses Hafen-Freudenau","ed-dc-leo"
"114022","Tennishalle Burgdorf : Vorprojekt in Industrieschalen","Burgdorf Tennis Hall : Preliminary Project in Industrial Shells","ed-dc-leo"
"114023","Tanzschule Stauffer","Stauffer Dance School","ed-dc-leo"
"114024","Atelier Schwarz","Atelier Schwarz","ed-dc-leo"
"114026","Pausenplatz auf Schuldach, Lindenfeld","Break Area on the School Roof, Lindenfeld","ed-dc-leo"
"114027","HIB : Sportzentrum Le Boéchet","HIB : Le Boéchet Sports Center","ed-dc-leo"
"114028","Doppeleinfamilienhaus Studer","Double Single-Family House Studer","ed-dc-leo"
"114030","Erschliessung Industriequartier Buechmatt - Meienfeld","Development of the Industrial Quarter Buechmatt - Meienfeld","ed-dc-leo"
"114031","Auto-Einstellhalle","Car Parking Garage","ed-dc-leo"
"114032","Sportanlage Dornbrin : Schwimmbad","Dornbrin Sports Complex : Swimming Pool","ed-dc-leo"
"114033","Rista","Rista","ed-dc-leo"
"114034","Walo Bertschinger AG : Werkhalle","Walo Bertschinger AG : Factory Hall","ed-dc-leo"
"114035","Essigfabrik Eduard Adam-Girard : Hochhäuser","Eduard Adam-Girard Vinegar Factory : High-Rise Buildings","ed-dc-leo"
"114036","Marc Galliker Transporte : Lastwagen-Einstellhalle","Marc Galliker Transporte : Truck Parking Garage","ed-dc-leo"
"114037","Andarko Algeria Corp. : Camp Hassi Berkine : Hallenbad","Andarko Algeria Corp. : Camp Hassi Berkine : Indoor Swimming Pool","ed-dc-leo"
"114038","Quelle Versandhaus : Regionallager Bochum","Quelle Mail Order Company : Regional Warehouse Bochum","ed-dc-leo"
"114039","Ingenieurbüro C. Dvorak, Goldach","Engineering Office C. Dvorak, Goldach","ed-dc-leo"
"114041","Industrielle Betriebe : Werk- und Bürogebäude","Industrial Companies : Factory and Office Buildings","ed-dc-leo"
"114043","Mehrzweckanlage Lyssach","Multipurpose Facility Lyssach","ed-dc-leo"
"114044","Studium ETH Zürich : Diplomarbeit : Textilfabrik : Fabrikhalle und Kohlenbunker","Studies at ETH Zurich : Thesis : Textile Factory : Factory Hall and Coal Bunker","ed-dc-leo"
"114045","Wernli AG : Vorspannjoch","Wernli AG : Prestressed Bay","ed-dc-leo"
"114046","Autohaus und Baumarkt Knöpfle","Car Dealership and Hardware Store Knöpfle","ed-dc-leo"
"114047","Einfamilienhaus Meierhofer","Single-Family House Meierhofer","ed-dc-leo"
"114048","Universität Karlsruhe : Int. Dep. Ellipse","University of Karlsruhe : Int. Dep. Ellipse","ed-dc-leo"
"114049","Coop-Laden","Coop-Store","ed-dc-leo"
"114050","Werkgebäude IBB (BU)","Factory Building IBB (BU)","ed-dc-leo"
"114051","Metallbau Fahrni & Co AG : Neubau","Metal Construction Fahrni & Co AG : New Building","ed-dc-leo"
"114052","AMAG : Norm Garage","AMAG : Standard Garage","ed-dc-leo"
"114053","Karstadt","Karstadt","ed-dc-leo"
"114054","Netze (CH und D), Spannsysteme (F und D)","Nets (CH and D), Tensioning Systems (F and D)","ed-dc-leo"
"114055","Bubble : M. Ménager Florélites Clause SA : Igloos Orleans","Bubble : M. Ménager Florélites Clause SA : Igloos Orleans","ed-dc-leo"
"114056","Westfalenhallen : Halle VI","Westfalen-Halls : Hall VI","ed-dc-leo"
"114057","Kunststoffwerke Eschmann AG : Erweiterung","Plastics Factory Eschmann AG : Extension","ed-dc-leo"
"114058","Schale auf Bürodach","Shell On Office Roof","ed-dc-leo"
"114059","Gebrüder Krapf Carrosserie","Gebrüder Krapf Carrosserie","ed-dc-leo"
"114060","Bubble : Kugelhaus Meier","Bubble : Ball House Meier","ed-dc-leo"
"114061","Garage Petinesca","Garage Petinesca","ed-dc-leo"
"114062","WTO Werkzeuge Einrichtungen : Gewerbehalle mit Bürogebäude : Neubau","WTO Tools Facilities : Commercial Hall With Office Building","ed-dc-leo"
"114063","Parkhaus-Überdachung","Parking Garage Roofing","ed-dc-leo"
"114064","Hotel Kreuz : Saalbau : Dachschale : kleinere Umbauten und Sanierungen","Hotel Kreuz : Hall Construction : Roof Shell : Minor Conversions and Renovations","ed-dc-leo"
"114065","E. Glasson & Cie. SA","E. Glasson & Cie. SA","ed-dc-leo"
"114066","Alberto Abia aus Sevilla : Vigo","Alberto Abia From Seville : Vigo","ed-dc-leo"
"114067","Kunsteisbahn und Mehrzweckhalle","Artificial Ice Rink and Multi-Purpose Hall","ed-dc-leo"
"114068","Hallen in Luxemburg (Hallenbad)","Halls in Luxembourg (Indoor Swimming Pool)","ed-dc-leo"
"114069","Sternwarte Sirius : Kuppel Plantarium","Sirius Observatory : Plantarium Dome","ed-dc-leo"
"114070","W. Winteler : Garage","W. Winteler : Garage","ed-dc-leo"
"114071","Autogarage Lanz (heute Touring Garage AG) : Erweiterung","Car Garage Lanz (Today Touring Garage AG) : Extension","ed-dc-leo"
"114072","Orient Transport AG : Lagerhallen Hafen-Freudenau","Orient Transport AG : Warehouses Hafen-Freudenau","ed-dc-leo"
"114073","Tennishalle Burgdorf : Vorprojekt in Industrieschalen","Burgdorf Tennis Hall : Preliminary Project in Industrial Shells","ed-dc-leo"
"114074","Tanzschule Stauffer","Stauffer Dance School","ed-dc-leo"
"114075","Atelier Schwarz","Atelier Schwarz","ed-dc-leo"
"114077","Pausenplatz auf Schuldach, Lindenfeld","Break Area on the School Roof, Lindenfeld","ed-dc-leo"
"114078","HIB : Sportzentrum Le Boéchet","HIB : Le Boéchet Sports Center","ed-dc-leo"
"114079","Doppeleinfamilienhaus Studer","Double Single-Family House Studer","ed-dc-leo"
"114080","Architekt Walter Müller : Tiefkühllagerhaus","Architect Walter Müller : Deep-Freeze Warehouse","ed-dc-leo"
"114081","Erschliessung Industriequartier Buechmatt - Meienfeld","Development of the Industrial Quarter Buechmatt - Meienfeld","ed-dc-leo"
"114082","Auto-Einstellhalle","Car Parking Garage","ed-dc-leo"
"114083","Sportanlage Dornbrin : Schwimmbad","Dornbrin Sports Complex : Swimming Pool","ed-dc-leo"
"114084","Rista","Rista","ed-dc-leo"
"114085","Walo Bertschinger AG : Werkhalle","Walo Bertschinger AG : Factory Hall","ed-dc-leo"
"114086","Essigfabrik Eduard Adam-Girard : Hochhäuser","Eduard Adam-Girard Vinegar Factory : High-Rise Buildings","ed-dc-leo"
"114087","Marc Galliker Transporte : Lastwagen-Einstellhalle","Marc Galliker Transporte : Truck Parking Garage","ed-dc-leo"
"114088","Andarko Algeria Corp. : Camp Hassi Berkine : Hallenbad","Andarko Algeria Corp. : Camp Hassi Berkine : Indoor Swimming Pool","ed-dc-leo"
"114089","Quelle Versandhaus : Regionallager Bochum","Quelle Mail Order Company : Regional Warehouse Bochum","ed-dc-leo"
"114090","Ingenieurbüro C. Dvorak, Goldach","Engineering Office C. Dvorak, Goldach","ed-dc-leo"
"114091","Kunststoffwerk Worbla AG (später Gurrit AG) : Kalandereinbau","Plastic Factory Worbla AG (Later Gurrit AG) : Calender Installation","ed-dc-leo"
"114092","Universidad Zulia : Aula","Universidad Zulia : Auditorium","ed-dc-leo"
"114093","RS Farbroller System GmbH : Fabrikhalle","RS Farbroller System GmbH : Factory Hall","ed-dc-leo"
"114095","Piccolin AG","Piccolin AG","ed-dc-leo"
"114096","Architekturforum (Ausstellung) in Freiburg : Wetterschutzhalle","Architecture Forum (Exhibition) in Freiburg : Weather Protection","ed-dc-leo"
"114097","Migros Ticino-Taverne","Migros Ticino-Tavern","ed-dc-leo"
"114099","Neuhaus Hans AG : Herr Sulser : Werkstatthallen","Neuhaus Hans AG : Mr. Sulser : Workshop Halls","ed-dc-leo"
"114100","Porsche KG : Schwimmbad","Porsche KG : Swimming Pool","ed-dc-leo"
"114101","Moser AG Fahrzeugbau : Anbau Spritzanlage","Moser AG Vehicle Construction : Extension Spraying Facility","ed-dc-leo"
"114102","Einfamilienhaus Dr. med H. Zehntner","Single-Family House Dr. Med H. Zehntner","ed-dc-leo"
"114103","Hero Konserven : Filiale Frauenfeld : 3. Lagerhalle","Hero Canned Goods : Frauenfeld Branch : 3rd Warehouse","ed-dc-leo"
"114104","Velounterstand Gygax","Gygax Bike Shelter","ed-dc-leo"
"114106","6 Familienhaus Schärer","Six Family House Schärer","ed-dc-leo"
"114107","H. Kohler + Sohn AG","H. Kohler + Sohn AG","ed-dc-leo"
"114108","Bubble : Versuchshaus : Areal Isler","Bubble : Experimental House : Isler Areal","ed-dc-leo"
"114109","Lastpunkte für [Messungen] an [Buckelschale]","Load Points for [Measurements] on [Bubble Shell]","ed-dc-leo"
"114110","Zivilschutzanlage Zuzwil","Civil Protection Facility Zuzwil","ed-dc-leo"
"114111","Agero AG","Agero AG","ed-dc-leo"
"114112","Stratovel SA","Stratovel SA","ed-dc-leo"
"114113","Unterstände für militärische Fahrzeuge","Shelters for Military Vehicles","ed-dc-leo"
"114114","Florélites Clause SA : Gartencenter RN 7 Saint-Fargeau-Ponthierry (heute Jardinerie Truffaut)","Florélites Clause SA : Garden Center RN7 Saint-Fargeau-Ponthierry (Today Jardinerie Truffaut)","ed-dc-leo"
"114116","Vogelsang : Garage : Neubau","Vogelsang : Garage","ed-dc-leo"
"114117","Atom Unterstand Levivier","Nuclear Shelter Levivier","ed-dc-leo"
"114118","Hallenbad Lützelflüh","Indoor Swimming Pool Lützelflüh","ed-dc-leo"
"114119","Isler-Schalen mit Lüftungskanälen","Isler Shells With Ventilation Ducts","ed-dc-leo"
"114120","J. J. Balfoort","J. J. Balfoort","ed-dc-leo"
"114121","Megaviaduct","Mega Viaduct","ed-dc-leo"
"114123","Schweizerische Bundesbahnen SBB : Kreisdirektion II","Swiss Federal Railways SBB : District Directorate II","ed-dc-leo"
"114124","HIB-Tennishallen Stetten","HIB Tennis Halls Stetten","ed-dc-leo"
"114125","HIB : Tennishalle","HIB : Indoor Tennis Center","ed-dc-leo"
"114127","Garage E. Schnetz : Einstellhalle","Garage E. Schnetz : Parking Garage","ed-dc-leo"
"114129","W. Kälberer Internationale Spedition","W. Kälberer International Spedition","ed-dc-leo"
"114130","Aral-Tankstelle","Aral Petrol Station","ed-dc-leo"
"114131","Karl Zysset & Co. AG (Zyliss ?) : Fabrikneubau","Karl Zysset & Co. AG (Zyliss?) : New Factory Building","ed-dc-leo"
"114132","Migros Bern : Verkaufsmagazin Huttwil","Migros Bern : Huttwil Sales Magazine","ed-dc-leo"
"114134","Einfamilienhaus Marbach","Single-Family House Marbach","ed-dc-leo"
"114136","Gauss + Merz AG : Herr Gauss : Überdachung","Gauss + Merz AG: Mr. Gauss : Roofing","ed-dc-leo"
"114137","Fensterfabrik EGO S.A. Villeneuve (früher Guyot) : Anbau","Window Factory EGO S.A. Villeneuve (Formerly Guyot) : Extension","ed-dc-leo"
"114138","Sackfabrik Zihler AG : Lagerhaus : Neubau","Sackfabrik Zihler AG : Warehouse : New Building","ed-dc-leo"
"114139","TSL : Regional-Lagerhäuser","TSL : Regional Warehouses","ed-dc-leo"
"114140","Rasenpflegemaschinen Rudolf Kuert & W. Weber","Lawn Care Machines Rudolf Kuert & W. Weber","ed-dc-leo"
"114141","Autobahnraststätte Pratteln","Highway Service Station Pratteln","ed-dc-leo"
"114142","Industrielle Betriebe : Werk- und Bürogebäude","Industrial Companies : Factory and Office Buildings","ed-dc-leo"
"114143","Universidad Zulia : Aula","Universidad Zulia : Auditorium","ed-dc-leo"
"114144","RS Farbroller System GmbH : Fabrikhalle","RS Farbroller System GmbH : Factory Hall","ed-dc-leo"
"114145","Nato-Hallen","Nato Storage Halls","ed-dc-leo"
"114146","Piccolin AG","Piccolin AG","ed-dc-leo"
"114147","Architekturforum (Ausstellung) in Freiburg : Wetterschutzhalle","Architecture Forum (Exhibition) in Freiburg : Weather Protection","ed-dc-leo"
"114148","Migros Ticino-Taverne","Migros Ticino-Tavern","ed-dc-leo"
"114150","Neuhaus Hans AG : Herr Sulser : Werkstatthallen","Neuhaus Hans AG : Mr. Sulser : Workshop Halls","ed-dc-leo"
"114151","Porsche KG : Schwimmbad","Porsche KG : Swimming Pool","ed-dc-leo"
"114152","Moser AG Fahrzeugbau : Anbau Spritzanlage","Moser AG Vehicle Construction : Extension Spraying Facility","ed-dc-leo"
"114153","Einfamilienhaus Dr. med H. Zehntner","Single-Family House Dr. Med H. Zehntner","ed-dc-leo"
"114154","Hero Konserven : Filiale Frauenfeld : 3. Lagerhalle","Hero Canned Goods : Frauenfeld Branch : 3rd Warehouse","ed-dc-leo"
"114155","Velounterstand Gygax","Gygax Bike Shelter","ed-dc-leo"
"114156","Maschinenfabrik Kunz & Co. (heute Samro Technik AG) : Maschineneinbau","Maschine Factory Kunz & Co. (Today Samro Technik AG) : Machine Installation","ed-dc-leo"
"114157","6 Familienhaus Schärer","Six Family House Schärer","ed-dc-leo"
"114158","H. Kohler + Sohn AG","H. Kohler + Sohn AG","ed-dc-leo"
"114159","Bubble : Versuchshaus : Areal Isler","Bubble : Experimental House : Isler Areal","ed-dc-leo"
"114160","Lastpunkte für [Messungen] an [Buckelschale]","Load Points for [Measurements] on [Bubble Shell]","ed-dc-leo"
"114161","Zivilschutzanlage Zuzwil","Civil Protection Facility Zuzwil","ed-dc-leo"
"114162","Agero AG","Agero AG","ed-dc-leo"
"114163","Stratovel SA","Stratovel SA","ed-dc-leo"
"114164","Unterstände für militärische Fahrzeuge","Shelters for Military Vehicles","ed-dc-leo"
"114165","Florélites Clause SA : Gartencenter RN 7 Saint-Fargeau-Ponthierry (heute Jardinerie Truffaut)","Florélites Clause SA : Garden Center RN7 Saint-Fargeau-Ponthierry (Today Jardinerie Truffaut)","ed-dc-leo"
"114167","Vogelsang : Garage : Neubau","Vogelsang : Garage","ed-dc-leo"
"114168","Atom Unterstand Levivier","Nuclear Shelter Levivier","ed-dc-leo"
"114169","Hallenbad Lützelflüh","Indoor Swimming Pool Lützelflüh","ed-dc-leo"
"114170","Isler-Schalen mit Lüftungskanälen","Isler Shells With Ventilation Ducts","ed-dc-leo"
"114171","J. J. Balfoort","J. J. Balfoort","ed-dc-leo"
"114172","Megaviaduct","Mega Viaduct","ed-dc-leo"
"114173","Carrosseriewerk Ramseier & Jenzer AG : Bürogebäude, Trafostation","Car Body Factory Ramseier & Jenzer AG : Office Building, Transformer Station","ed-dc-leo"
"114174","Schweizerische Bundesbahnen SBB : Kreisdirektion II","Swiss Federal Railways SBB : District Directorate II","ed-dc-leo"
"114175","HIB-Tennishallen Stetten","HIB Tennis Halls Stetten","ed-dc-leo"
"114176","HIB : Tennishalle","HIB : Indoor Tennis Center","ed-dc-leo"
"114178","Garage E. Schnetz : Einstellhalle","Garage E. Schnetz : Parking Garage","ed-dc-leo"
"114179","Neubau Kern","New Building Kern","ed-dc-leo"
"114180","W. Kälberer Internationale Spedition","W. Kälberer International Spedition","ed-dc-leo"
"114181","Aral-Tankstelle","Aral Petrol Station","ed-dc-leo"
"114182","Karl Zysset & Co. AG (Zyliss ?) : Fabrikneubau","Karl Zysset & Co. AG (Zyliss?) : New Factory Building","ed-dc-leo"
"114183","Migros Bern : Verkaufsmagazin Huttwil","Migros Bern : Huttwil Sales Magazine","ed-dc-leo"
"114184","Autogarage Lanz (heute Touring Garage AG) : Neubau","Car Garage Lanz (Today Touring Garage AG) : New Building","ed-dc-leo"
"114185","Einfamilienhaus Marbach","Single-Family House Marbach","ed-dc-leo"
"114187","Gauss + Merz AG : Herr Gauss : Überdachung","Gauss + Merz AG: Mr. Gauss : Roofing","ed-dc-leo"
"114188","Fensterfabrik EGO S.A. Villeneuve (früher Guyot) : Anbau","Window Factory EGO S.A. Villeneuve (Formerly Guyot) : Extension","ed-dc-leo"
"114189","Sackfabrik Zihler AG : Lagerhaus : Neubau","Sackfabrik Zihler AG : Warehouse : New Building","ed-dc-leo"
"114190","TSL : Regional-Lagerhäuser","TSL : Regional Warehouses","ed-dc-leo"
"114191","Rasenpflegemaschinen Rudolf Kuert & W. Weber : Doppelgarage mit Geräteraum","Lawn Care Machines R. Kuert & W. Weber : Double Garage With Equipment Room","ed-dc-leo"
"114192","Halle Romont","Hall Romont","ed-dc-leo"
"114193","Schule St. Gérin : Plastik","St. Gérin School : Sculpture","ed-dc-leo"
"114194","Schuhfabrik Mosa AG","Shoe Factory Mosa AG","ed-dc-leo"
"114195","Migros Langnau","Migros Langnau","ed-dc-leo"
"114196","Textilwerke Rhomberg AG : Weberei : Neubau","Rhomberg Textile Factory AG : Weaving Mill : New Building","ed-dc-leo"
"114197","F. Schütz","F. Schütz","ed-dc-leo"
"114199","Tela AG : Brandfall : Wiederaufbau der Papierfabrik","Tela AG : Fire : Reconstruction of the Paper Mill","ed-dc-leo"
"114200","H. Lüthi & Cie. : Wohn - und Geschäftshaus","H. Lüthi & Cie. : Residential and Commercial Building","ed-dc-leo"
"114201","SBB-Unterführung Nassi : Generelles Strassen-Projekt und Vorprojekt Kunstbauten.","SBB Underpass Nassi : General Road Project and Preliminary Project Engineering Structures","ed-dc-leo"
"114202","Hanspeter Bergmann","Hanspeter Bergmann","ed-dc-leo"
"114203","Architekt H. Klein","Architect H. Klein","ed-dc-leo"
"114206","Autogarage Rickli AG","Car Garage Rickli AG","ed-dc-leo"
"114207","Löschvorrichtung für Ölbrände bei Ölquellen : Nielse-Funk + Co. GmbH","Extinguishing Device for Oil Fires Near Oil Wells : Nielse-Funk + Co. Gmbh","ed-dc-leo"
"114208","VLG / BSG Lyssach : Siloneubau","VLG / BSG Lyssach : New Silo Construction","ed-dc-leo"
"114209","Knie’s Kinderzoo : Überdachung Arena","Knie’s Children’s Zoo : Arena Roofing","ed-dc-leo"
"114210","Wehrmannsdenkmal Lueg : Renovation","Military Memorial Lueg : Renovation","ed-dc-leo"
"114211","Grossmarkthalle Kaiserslautern","Wholesale Market Hall Kaiserslautern","ed-dc-leo"
"114212","Schweizer Armee : Brücke in Charmey","Swiss Army : Bridge in Charmey","ed-dc-leo"
"114213","Wasserbehälter im Fernstallwald","Water Reservoir in the Fernstallwald Burgdorf","ed-dc-leo"
"114215","Frau Flammer : Korrespondenz","Mrs. Flammer : Correspondence","ed-dc-leo"
"114216","PAM Produits Alimentaires SA : Einkaufszentrum : Neubau","PAM Produits Alimentaires SA : Shopping Center : New Building","ed-dc-leo"
"114217","Werkstatt Herr Bachmann : Umbau (Vergrösserung)","Mr. Bachmann’s Workshop : Conversion (Enlargement)","ed-dc-leo"
"114218","Deurotherm : Dachkonstruktion aus Kunsstoffelementen","Deurotherm : Roof Construction From Plastic Elements","ed-dc-leo"
"114219","Avia Distribution SA","Avia Distribution SA","ed-dc-leo"
"114220","Dr. A. Landolt : Farbenfabrik : Lösungs- und Lackgebäude","Dr. A. Landolt : Paint Factory : Solvent and Paint Building","ed-dc-leo"
"114221","Atelier Werner Schmidt : Glaskugel beim Eingang","Atelier Werner Schmidt : Glass Ball at the Entrance","ed-dc-leo"
"114222","Marzipanfabrik O. Lohner AG (olo)","Marzipan Factory O. Lohner AG (olo)","ed-dc-leo"
"114223","Lager und Spedition Roviva Roth + Cie. AG","Warehouse and Forwarding Agency Roviva Roth + Cie. AG","ed-dc-leo"
"114224","Menuiserie Mangola & Cie.","Menuiserie Mangola & Cie.","ed-dc-leo"
"114225","Maschinenfabrik Müller AG","Machine Factory Müller AG","ed-dc-leo"
"114227","Eschmann AG","Eschmann AG","ed-dc-leo"
"114228","Garage Matter","Garage Matter","ed-dc-leo"
"114230","Buchdruckerei E. Baumgartner","Book Printer E. Baumgartner","ed-dc-leo"
"114231","Schweizerische Speisewagengesellschaft : Motel","Swiss Dining Car Company : Motel","ed-dc-leo"
"114232","INKU Zentrallager","INKU Central Warehouse","ed-dc-leo"
"114233","Südwestdeutsche Verkehrs-AG SWEG : Triebwagenabstellhalle Endingen","Südwestdeutsche Verkehrs-AG SWEG : Endingen Railcar Depot","ed-dc-leo"
"114235","SVB (Städtische Verkehrsbetriebe Bern) : Fahrzeughallen","SVB (Municipal Transport Company Bern) : Vehicle Hangars","ed-dc-leo"
"114238","Thommen & Co. AG","Thommen & Co. AG","ed-dc-leo"
"114239","Gemeinde Lützelflüh : Feuerwehrmagazin","Municipality of Lützelflüh : Fire Department Magazine","ed-dc-leo"
"114240","Daimler-Benz AG : Hallen in Karlsruhe","Daimler-Benz AG : Halls in Karlsruhe","ed-dc-leo"
"114242","Abwasserreinigungsanlage ARA Rudolfstetten : Abdeckung Schlammstapelbehälter","Wastewater Treatment Plant Ara Rudolfstetten : Cover Sludge Storage Tank","ed-dc-leo"
"114243","Autobahnraststätte Pratteln","Highway Service Station Pratteln","ed-dc-leo"
"114244","Halle Romont","Hall Romont","ed-dc-leo"
"114245","Schule St. Gérin : Plastik","St. Gérin School : Sculpture","ed-dc-leo"
"114246","Schuhfabrik Mosa AG","Shoe Factory Mosa AG","ed-dc-leo"
"114247","Migros Langnau","Migros Langnau","ed-dc-leo"
"114248","Textilwerke Rhomberg AG : Weberei : Neubau","Rhomberg Textile Factory AG : Weaving Mill : New Building","ed-dc-leo"
"114250","Tela AG : Brandfall : Wiederaufbau der Papierfabrik","Tela AG : Fire : Reconstruction of the Paper Mill","ed-dc-leo"
"114251","H. Lüthi & Cie. : Wohn - und Geschäftshaus","H. Lüthi & Cie. : Residential and Commercial Building","ed-dc-leo"
"114252","SBB-Unterführung Nassi : generelles Strassen-Projekt und Vorprojekt Kunstbauten.","SBB Underpass Nassi : General Road Project and Preliminary Project Engineering Structures","ed-dc-leo"
"114253","Hanspeter Bergmann","Hanspeter Bergmann","ed-dc-leo"
"114255","Flugzeugmuseum (Flieger Flab Museum) Dübendorf : Vorprojekt","Airplane Museum (Flieger Flab Museum) Dübendorf : Preliminary Project","ed-dc-leo"
"114256","Autogarage Rickli AG : Neubau","Car Garage Rickli AG : New Building","ed-dc-leo"
"114257","Löschvorrichtung für Ölbrände bei Ölquellen : Nielse-Funk + Co. GmbH","Extinguishing Device for Oil Fires Near Oil Wells : Nielse-Funk + Co. Gmbh","ed-dc-leo"
"114258","VLG / BSG Lyssach : Siloneubau","VLG / BSG Lyssach : New Silo Construction","ed-dc-leo"
"114259","Knie’s Kinderzoo : Überdachung Arena","Knie’s Children’s Zoo : Arena Roofing","ed-dc-leo"
"114260","Wehrmannsdenkmal Lueg : Renovation","Military Memorial Lueg : Renovation","ed-dc-leo"
"114261","Grossmarkthalle Kaiserslautern","Wholesale Market Hall Kaiserslautern","ed-dc-leo"
"114262","Schweizer Armee : Brücke in Charmey","Swiss Army : Bridge in Charmey","ed-dc-leo"
"114263","Wasserbehälter im Fernstallwald","Water Reservoir in the Fernstallwald Burgdorf","ed-dc-leo"
"114264","Ersparniskasse AEK Burgdorf : Umbau und Sanierung (heute Galerie im Park und Finox)","Savings Bank Aek Burgdorf : Conversion and Renovation (Today Galerie Im Park and Finox)","ed-dc-leo"
"114265","Frau Flammer : Korrespondenz","Mrs. Flammer : Correspondence","ed-dc-leo"
"114266","PAM Produits Alimentaires SA : Einkaufszentrum : Neubau","PAM Produits Alimentaires SA : Shopping Center : New Building","ed-dc-leo"
"114267","Werkstatt Herr Bachmann : Umbau (Vergrösserung)","Mr. Bachmann’s Workshop : Conversion (Enlargement)","ed-dc-leo"
"114268","Deurotherm : Dachkonstruktion aus Kunsstoffelementen","Deurotherm : Roof Construction From Plastic Elements","ed-dc-leo"
"114269","Avia Distribution SA","Avia Distribution SA","ed-dc-leo"
"114270","Dr. A. Landolt : Farbenfabrik : Lösungs- und Lackgebäude","Dr. A. Landolt : Paint Factory : Solvent and Paint Building","ed-dc-leo"
"114271","Atelier Werner Schmidt : Glaskugel beim Eingang","Atelier Werner Schmidt : Glass Ball at the Entrance","ed-dc-leo"
"114272","Marzipanfabrik O. Lohner AG (olo)","Marzipan Factory O. Lohner AG (olo)","ed-dc-leo"
