"_system_object_id","oeu-nc-name-en","tag-add"
"114092","Universidad Zulia : Auditorium","ed-dc-leo"
"114093","RS Farbroller System GmbH : Factory Hall","ed-dc-leo"
"114095","Piccolin AG","ed-dc-leo"
"114096","Architecture Forum (Exhibition) in Freiburg : Weather Protection","ed-dc-leo"
"114097","Migros Ticino-Tavern","ed-dc-leo"
"114099","Neuhaus Hans AG : Mr. Sulser : Workshop Halls","ed-dc-leo"
"114100","Porsche KG : Swimming Pool","ed-dc-leo"
"114101","Moser AG Vehicle Construction : Extension Spraying Facility","ed-dc-leo"
"114102","Single-Family House Dr. Med H. Zehntner","ed-dc-leo"
"114103","Hero Canned Goods : Frauenfeld Branch : 3rd Warehouse","ed-dc-leo"
"114104","Gygax Bike Shelter","ed-dc-leo"
"114106","Six Family House Schärer","ed-dc-leo"
"114107","H. Kohler + Sohn AG","ed-dc-leo"
"114108","Bubble : Experimental House : Isler Areal","ed-dc-leo"
"114109","Load Points for [Measurements] on [Bubble Shell]","ed-dc-leo"
"114110","Civil Protection Facility Zuzwil","ed-dc-leo"
"114111","Agero AG","ed-dc-leo"
"114112","Stratovel SA","ed-dc-leo"
"114113","Shelters for Military Vehicles","ed-dc-leo"
"114114","Florélites Clause SA : Garden Center RN7 Saint-Fargeau-Ponthierry (Today Jardinerie Truffaut)","ed-dc-leo"
"114116","Vogelsang : Garage","ed-dc-leo"
"114117","Nuclear Shelter Levivier","ed-dc-leo"
"114118","Indoor Swimming Pool Lützelflüh","ed-dc-leo"
"114119","Isler Shells With Ventilation Ducts","ed-dc-leo"
"114120","J. J. Balfoort","ed-dc-leo"
"114121","Mega Viaduct","ed-dc-leo"
"114123","Swiss Federal Railways SBB : District Directorate II","ed-dc-leo"
"114124","HIB Tennis Halls Stetten","ed-dc-leo"
"114125","HIB : Indoor Tennis Center","ed-dc-leo"
"114127","Garage E. Schnetz : Parking Garage","ed-dc-leo"
"114129","W. Kälberer International Spedition","ed-dc-leo"
"114130","Aral Petrol Station","ed-dc-leo"
"114131","Karl Zysset & Co. AG (Zyliss?) : New Factory Building","ed-dc-leo"
"114132","Migros Bern : Huttwil Sales Magazine","ed-dc-leo"
"114134","Single-Family House Marbach","ed-dc-leo"
"114136","Gauss + Merz AG: Mr. Gauss : Roofing","ed-dc-leo"
"114137","Window Factory EGO S.A. Villeneuve (Formerly Guyot) : Extension","ed-dc-leo"
"114138","Sackfabrik Zihler AG : Warehouse : New Building","ed-dc-leo"
"114139","TSL : Regional Warehouses","ed-dc-leo"
"114140","Lawn Care Machines Rudolf Kuert & W. Weber","ed-dc-leo"
"114141","Highway Service Station Pratteln","ed-dc-leo"
"114142","Industrial Companies : Factory and Office Buildings","ed-dc-leo"
"114143","Universidad Zulia : Auditorium","ed-dc-leo"
"114144","RS Farbroller System GmbH : Factory Hall","ed-dc-leo"
"114145","Nato Storage Halls","ed-dc-leo"
"114146","Piccolin AG","ed-dc-leo"
"114147","Architecture Forum (Exhibition) in Freiburg : Weather Protection","ed-dc-leo"
"114148","Migros Ticino-Tavern","ed-dc-leo"
"114150","Neuhaus Hans AG : Mr. Sulser : Workshop Halls","ed-dc-leo"
"114151","Porsche KG : Swimming Pool","ed-dc-leo"
"114152","Moser AG Vehicle Construction : Extension Spraying Facility","ed-dc-leo"
"114153","Single-Family House Dr. Med H. Zehntner","ed-dc-leo"
"114154","Hero Canned Goods : Frauenfeld Branch : 3rd Warehouse","ed-dc-leo"
"114155","Gygax Bike Shelter","ed-dc-leo"
"114156","Maschine Factory Kunz & Co. (Today Samro Technik AG) : Machine Installation","ed-dc-leo"
"114157","Six Family House Schärer","ed-dc-leo"
"114158","H. Kohler + Sohn AG","ed-dc-leo"
"114159","Bubble : Experimental House : Isler Areal","ed-dc-leo"
"114160","Load Points for [Measurements] on [Bubble Shell]","ed-dc-leo"
"114161","Civil Protection Facility Zuzwil","ed-dc-leo"
"114162","Agero AG","ed-dc-leo"
"114163","Stratovel SA","ed-dc-leo"
"114164","Shelters for Military Vehicles","ed-dc-leo"
"114165","Florélites Clause SA : Garden Center RN7 Saint-Fargeau-Ponthierry (Today Jardinerie Truffaut)","ed-dc-leo"
"114167","Vogelsang : Garage","ed-dc-leo"
"114168","Nuclear Shelter Levivier","ed-dc-leo"
"114169","Indoor Swimming Pool Lützelflüh","ed-dc-leo"
"114170","Isler Shells With Ventilation Ducts","ed-dc-leo"
"114171","J. J. Balfoort","ed-dc-leo"
"114172","Mega Viaduct","ed-dc-leo"
"114173","Car Body Factory Ramseier & Jenzer AG : Office Building, Transformer Station","ed-dc-leo"
"114174","Swiss Federal Railways SBB : District Directorate II","ed-dc-leo"
"114175","HIB Tennis Halls Stetten","ed-dc-leo"
"114176","HIB : Indoor Tennis Center","ed-dc-leo"
"114178","Garage E. Schnetz : Parking Garage","ed-dc-leo"
"114179","New Building Kern","ed-dc-leo"
"114180","W. Kälberer International Spedition","ed-dc-leo"
"114181","Aral Petrol Station","ed-dc-leo"
"114182","Karl Zysset & Co. AG (Zyliss?) : New Factory Building","ed-dc-leo"
"114183","Migros Bern : Huttwil Sales Magazine","ed-dc-leo"
"114184","Car Garage Lanz (Today Touring Garage AG) : New Building","ed-dc-leo"
"114185","Single-Family House Marbach","ed-dc-leo"
"114187","Gauss + Merz AG: Mr. Gauss : Roofing","ed-dc-leo"
"114188","Window Factory EGO S.A. Villeneuve (Formerly Guyot) : Extension","ed-dc-leo"
"114189","Sackfabrik Zihler AG : Warehouse : New Building","ed-dc-leo"
"114190","TSL : Regional Warehouses","ed-dc-leo"
"114191","Lawn Care Machines R. Kuert & W. Weber : Double Garage With Equipment Room","ed-dc-leo"
"114192","Hall Romont","ed-dc-leo"
"114193","St. Gérin School : Sculpture","ed-dc-leo"
"114194","Shoe Factory Mosa AG","ed-dc-leo"
"114195","Migros Langnau","ed-dc-leo"
"114196","Rhomberg Textile Factory AG : Weaving Mill : New Building","ed-dc-leo"
"114197","F. Schütz","ed-dc-leo"
"114199","Tela AG : Fire : Reconstruction of the Paper Mill","ed-dc-leo"
"114200","H. Lüthi & Cie. : Residential and Commercial Building","ed-dc-leo"
"114201","SBB Underpass Nassi : General Road Project and Preliminary Project Engineering Structures","ed-dc-leo"
"114202","Hanspeter Bergmann","ed-dc-leo"
"114203","Architect H. Klein","ed-dc-leo"
"114206","Car Garage Rickli AG","ed-dc-leo"
"114207","Extinguishing Device for Oil Fires Near Oil Wells : Nielse-Funk + Co. Gmbh","ed-dc-leo"
"114208","VLG / BSG Lyssach : New Silo Construction","ed-dc-leo"
"114209","Knie’s Children’s Zoo : Arena Roofing","ed-dc-leo"
"114210","Military Memorial Lueg : Renovation","ed-dc-leo"
"114211","Wholesale Market Hall Kaiserslautern","ed-dc-leo"
"114212","Swiss Army : Bridge in Charmey","ed-dc-leo"
"114213","Water Reservoir in the Fernstallwald Burgdorf","ed-dc-leo"
"114215","Mrs. Flammer : Correspondence","ed-dc-leo"
"114216","PAM Produits Alimentaires SA : Shopping Center : New Building","ed-dc-leo"
"114217","Mr. Bachmann’s Workshop : Conversion (Enlargement)","ed-dc-leo"
"114218","Deurotherm : Roof Construction From Plastic Elements","ed-dc-leo"
"114219","Avia Distribution SA","ed-dc-leo"
"114220","Dr. A. Landolt : Paint Factory : Solvent and Paint Building","ed-dc-leo"
"114221","Atelier Werner Schmidt : Glass Ball at the Entrance","ed-dc-leo"
"114222","Marzipan Factory O. Lohner AG (olo)","ed-dc-leo"
"114223","Warehouse and Forwarding Agency Roviva Roth + Cie. AG","ed-dc-leo"
"114224","Menuiserie Mangola & Cie.","ed-dc-leo"
"114225","Machine Factory Müller AG","ed-dc-leo"
"114227","Eschmann AG","ed-dc-leo"
"114228","Garage Matter","ed-dc-leo"
"114230","Book Printer E. Baumgartner","ed-dc-leo"
"114231","Swiss Dining Car Company : Motel","ed-dc-leo"
"114232","INKU Central Warehouse","ed-dc-leo"
"114233","Südwestdeutsche Verkehrs-AG SWEG : Endingen Railcar Depot","ed-dc-leo"
"114235","SVB (Municipal Transport Company Bern) : Vehicle Hangars","ed-dc-leo"
"114238","Thommen & Co. AG","ed-dc-leo"
"114239","Municipality of Lützelflüh : Fire Department Magazine","ed-dc-leo"
"114240","Daimler-Benz AG : Halls in Karlsruhe","ed-dc-leo"
"114242","Wastewater Treatment Plant Ara Rudolfstetten : Cover Sludge Storage Tank","ed-dc-leo"
"114243","Highway Service Station Pratteln","ed-dc-leo"
"114244","Hall Romont","ed-dc-leo"
"114245","St. Gérin School : Sculpture","ed-dc-leo"
"114246","Shoe Factory Mosa AG","ed-dc-leo"
"114247","Migros Langnau","ed-dc-leo"
"114248","Rhomberg Textile Factory AG : Weaving Mill : New Building","ed-dc-leo"
"114250","Tela AG : Fire : Reconstruction of the Paper Mill","ed-dc-leo"
"114251","H. Lüthi & Cie. : Residential and Commercial Building","ed-dc-leo"
"114252","SBB Underpass Nassi : General Road Project and Preliminary Project Engineering Structures","ed-dc-leo"
"114253","Hanspeter Bergmann","ed-dc-leo"
"114255","Airplane Museum (Flieger Flab Museum) Dübendorf : Preliminary Project","ed-dc-leo"
"114256","Car Garage Rickli AG : New Building","ed-dc-leo"
"114257","Extinguishing Device for Oil Fires Near Oil Wells : Nielse-Funk + Co. Gmbh","ed-dc-leo"
"114258","VLG / BSG Lyssach : New Silo Construction","ed-dc-leo"
"114259","Knie’s Children’s Zoo : Arena Roofing","ed-dc-leo"
"114260","Military Memorial Lueg : Renovation","ed-dc-leo"
"114261","Wholesale Market Hall Kaiserslautern","ed-dc-leo"
"114262","Swiss Army : Bridge in Charmey","ed-dc-leo"
"114263","Water Reservoir in the Fernstallwald Burgdorf","ed-dc-leo"
"114264","Savings Bank Aek Burgdorf : Conversion and Renovation (Today Galerie Im Park and Finox)","ed-dc-leo"
"114265","Mrs. Flammer : Correspondence","ed-dc-leo"
"114266","PAM Produits Alimentaires SA : Shopping Center : New Building","ed-dc-leo"
"114267","Mr. Bachmann’s Workshop : Conversion (Enlargement)","ed-dc-leo"
"114268","Deurotherm : Roof Construction From Plastic Elements","ed-dc-leo"
"114269","Avia Distribution SA","ed-dc-leo"
"114270","Dr. A. Landolt : Paint Factory : Solvent and Paint Building","ed-dc-leo"
"114271","Atelier Werner Schmidt : Glass Ball at the Entrance","ed-dc-leo"
"114272","Marzipan Factory O. Lohner AG (olo)","ed-dc-leo"
"114273","Warehouse and Forwarding Agency Roviva Roth + Cie. AG","ed-dc-leo"
"114274","Menuiserie Mangola & Cie.","ed-dc-leo"
"114275","Machine Factory Müller AG","ed-dc-leo"
"114276","Be-Bau GmbH : Car Dealership","ed-dc-leo"
"114277","Eschmann AG","ed-dc-leo"
"114278","Garage Matter","ed-dc-leo"
"114279","Orient Transport AG","ed-dc-leo"
"114280","Book Printer E. Baumgartner","ed-dc-leo"
"114281","Swiss Dining Car Company : Motel","ed-dc-leo"
"114282","INKU Central Warehouse","ed-dc-leo"
"114283","Südwestdeutsche Verkehrs-AG SWEG : Endingen Railcar Depot","ed-dc-leo"
"114284","SVB (Municipal Transport Company Bern) : Vehicle Hangars","ed-dc-leo"
"114285","Car Dealership Moser Thun","ed-dc-leo"
"114286","Moser AG Vehicle Construction","ed-dc-leo"
"114287","Thommen & Co. AG","ed-dc-leo"
"114288","Municipality of Lützelflüh : Fire Department Magazine","ed-dc-leo"
"114289","Daimler-Benz AG : Halls in Karlsruhe","ed-dc-leo"
"114290","Aircraft hangar","ed-dc-leo"
"114291","Wastewater Treatment Plant Ara Rudolfstetten : Cover Sludge Storage Tank","ed-dc-leo"
"114292","E. Kunz Lyssach : Residential House Extension","ed-dc-leo"
"114293","Trickling Filter Cover in Bischofszell","ed-dc-leo"
"114294","Course Center of the Cantonal Builders’ Association of Zurich","ed-dc-leo"
"114295","Unipress AG : Birrfeld Plant : Extension","ed-dc-leo"
"114296","Single-Family House Andrist","ed-dc-leo"
"114297","Stalactite Grotto Schloss Hünegg : Renovation","ed-dc-leo"
"114298","Print Shop Etzendorfer & Co.","ed-dc-leo"
"114300","Car Dealership Pius Cigolla","ed-dc-leo"
"114301","Chr. Durstmann","ed-dc-leo"
"114302","Warehouses in the Karlsruhe Area","ed-dc-leo"
"114305","Church","ed-dc-leo"
"114306","P & HP (Gebrüder) Jetzer : Work Yard Extension","ed-dc-leo"
"114308","Single-Family House Heinz Bösiger","ed-dc-leo"
"114310","Osterode Swimming Pool","ed-dc-leo"
"114311","W. Schneider Precision Mechanics (Today WSM Präzisionsmechanik AG)","ed-dc-leo"
"114314","Katz","ed-dc-leo"
"114315","Nuclear Shelter Georg Leibinger","ed-dc-leo"
"114316","Th. Cristen AG : Work Yard : New Building","ed-dc-leo"
"114317","Horst Bakery : Extension","ed-dc-leo"
"114319","General Consumer Association ACV Basel : Kitchen System","ed-dc-leo"
"114320","Chemical-Technical Factory K. H. Klaska","ed-dc-leo"
"114321","Elektro Kart Arena : ECC Elektro City Cars AG","ed-dc-leo"
"114322","Sports Hall of the City of Freiburg","ed-dc-leo"
"114324","Hall Constructions","ed-dc-leo"
"114325","E. Ettenauer : Hall Construction","ed-dc-leo"
"114326","Burda Verlag : Paper Supply Hall : New Building","ed-dc-leo"
"114327","Roller Shutter Paul Nyffenegger","ed-dc-leo"
"114329","Company Zweygart : Delivery and Storage Halls : New Building","ed-dc-leo"
"114330","M. Schär and A. Steiner, Architects : New Garage","ed-dc-leo"
"114331","HIB : Beckmann Tennis","ed-dc-leo"
"114332","Heating Requirement Gebrüder Tobler AG (Today Tobler Haustechnik AG) : Ceiling Installation","ed-dc-leo"
"114335","Working Group for Industrial Planning","ed-dc-leo"
"114337","Agricultural Machinery Parking Garage : Locksmith Building + Apartment","ed-dc-leo"
"114338","Church Parish of St. Canisius","ed-dc-leo"
"114339","Bricklayer’s Training Hall in Burgdorf","ed-dc-leo"
"114340","Swiss Construction Documentation, Docu AG : Hall Construction Systems","ed-dc-leo"
"114341","Architects Winter and Trueb : Work Yard","ed-dc-leo"
"114343","E. Kunz Lyssach : Residential House Extension","ed-dc-leo"
"114344","Trickling Filter Cover in Bischofszell","ed-dc-leo"
"114345","Course Center of the Cantonal Builders’ Association of Zurich","ed-dc-leo"
"114346","Unipress AG : Birrfeld Plant : Extension","ed-dc-leo"
"114347","Single-Family House Andrist","ed-dc-leo"
"114348","Stalactite Grotto Schloss Hünegg : Renovation","ed-dc-leo"
"114349","Print Shop Etzendorfer & Co.","ed-dc-leo"
"114350","Lawn Care Machines R. Kuert & W. Weber : New Building Single-Family House","ed-dc-leo"
"114351","Car Dealership Pius Cigolla","ed-dc-leo"
"114352","Chr. Durstmann","ed-dc-leo"
"114353","Warehouses in the Karlsruhe Area","ed-dc-leo"
"114356","Church","ed-dc-leo"
"114357","P & HP (Gebrüder) Jetzer : Work Yard Extension","ed-dc-leo"
"114358","Car Garage Lanz (Today Touring Garage AG)","ed-dc-leo"
"114359","Single-Family House Heinz Bösiger","ed-dc-leo"
"114360","Marzipan Factory O. Lohner AG (olo) : Parking Garage : New Building","ed-dc-leo"
"114361","Osterode Swimming Pool","ed-dc-leo"
"114362","W. Schneider Precision Mechanics (Today WSM Präzisionsmechanik AG)","ed-dc-leo"
"114364","Residential Building Lüthi : Canopy","ed-dc-leo"
"114365","Katz","ed-dc-leo"
"114366","Nuclear Shelter Georg Leibinger","ed-dc-leo"
"114367","Th. Cristen AG : Work Yard : New Building","ed-dc-leo"
"114368","Horst Bakery : Extension","ed-dc-leo"
"114369","Naturtheater Hamm-Heessen (Forest Stage in Heessen)","ed-dc-leo"
"114370","General Consumer Association ACV Basel : Kitchen System","ed-dc-leo"
"114371","Chemical-Technical Factory K. H. Klaska","ed-dc-leo"
"114372","Elektro Kart Arena : ECC Elektro City Cars AG","ed-dc-leo"
"114373","Sports Hall of the City of Freiburg","ed-dc-leo"
"114374","Machine Factory Seewer AG (Today Rondo Burgdorf AG)","ed-dc-leo"
"114375","Hall Construction","ed-dc-leo"
"114376","E. Ettenauer : Hall Construction","ed-dc-leo"
"114377","Burda Verlag : Paper Supply Hall : New Building","ed-dc-leo"
"114378","Roller Shutter Paul Nyffenegger","ed-dc-leo"
"114379","Company Zweygart : Delivery and Storage Halls : New Building","ed-dc-leo"
"114380","M. Schär and A. Steiner, Architects : New Garage Building","ed-dc-leo"
"114381","HIB : Beckmann Tennis","ed-dc-leo"
"114382","Heating Requirement Gebrüder Tobler AG (Today Tobler Haustechnik AG) : Ceiling Installation","ed-dc-leo"
"114383","Hotel Kreuz : Hall Construction : Rehabilitation after fire","ed-dc-leo"
"114384","Roof Shell for Garage","ed-dc-leo"
"114385","Working Group for Industrial Planning","ed-dc-leo"
"114386","Agricultural Machinery Parking Garage : Locksmith Building + Apartment","ed-dc-leo"
"114387","Church Parish of St. Canisius","ed-dc-leo"
"114388","Bricklayer’s Training Hall in Burgdorf","ed-dc-leo"
"114389","Swiss Construction Documentation, Docu AG : Hall Construction Systems","ed-dc-leo"
"114390","Architects Winter and Trueb : Work Yard","ed-dc-leo"
"114391","Blaser Machinery AG","ed-dc-leo"
"114393","Hermann Lüthi","ed-dc-leo"
"114394","Flab Museum","ed-dc-leo"
"114395","Hammer Mill Stooss","ed-dc-leo"
"114396","Industrial Construction","ed-dc-leo"
"114397","House of Youth and Culture and Library Chamonix","ed-dc-leo"
"114399","Florélites Clause SA : Saint-Berthevin Garden Centre","ed-dc-leo"
"114400","Tornos-Bechler SA","ed-dc-leo"
"114401","Car Garage Ernst Dähler","ed-dc-leo"
"114402","Usine EGO SA","ed-dc-leo"
"114403","Konrad Eisenhut Weaving Mill : New Building","ed-dc-leo"
"114404","Migros Langnau","ed-dc-leo"
"114405","Coca Cola : Distribution Center Hennef (Today WIFA Getränke-Logistik GmbH & Co. KG)","ed-dc-leo"
"114406","Emmental-Burgdorf-Thun-Bahn Ebt / Oberaargau-Jura-Bahnen OJB : Garbage and Transfer Station","ed-dc-leo"
"114407","Bubble : „Tetra“ Tripolis","ed-dc-leo"
"114408","Maveg AG","ed-dc-leo"
"114409","Machine Factory Handler : Production Hall","ed-dc-leo"
"114410","Car Garage M. Steiner & Co.","ed-dc-leo"
"114411","Association of Agricultural Cooperatives VLG / BSG Lyssach : Warehouse With Industrial Trays","ed-dc-leo"
"114412","Heating Requirement Gebrüder Tobler AG (Today Tobler Haustechnik AG) : Office Building","ed-dc-leo"
"114414","Electric Power Station Perlen","ed-dc-leo"
"114415","Indoor Swimming Pool Oftringen","ed-dc-leo"
"114416","Hall Polyvalents","ed-dc-leo"
"114417","Albtal Verkehrs Gesellschaft mbH AVG : Freight Hall Busenbach","ed-dc-leo"
"114418","Zumtobel Elektrogeräte + Kunstharzpresswerk : Factory Hall : New Building","ed-dc-leo"
"114419","Frech","ed-dc-leo"
"114420","PTT Postal Garage","ed-dc-leo"
"114421","W. Bohi & Co.","ed-dc-leo"
"114422","Erba AG Maschine Factory : Extension","ed-dc-leo"
"114423","Messehallen GmbH : Exhibition Center Nuremberg","ed-dc-leo"
"114424","Buchversand Dr. Mende : Extension","ed-dc-leo"
"114425","Inmobiliaria Helvetia S.A","ed-dc-leo"
"114426","Everts Engineering : Siemelink","ed-dc-leo"
"114427","Association of Agricultural Cooperatives VLG : Bsg Lyssach : Warehouse in Steel","ed-dc-leo"
"114428","Single-Family House Wieland-Koch","ed-dc-leo"
"114429","DETRAS Video-Domes","ed-dc-leo"
"114433","Karl Rüegg Civil Engineering + Transport AG","ed-dc-leo"
"114434","G. R. Vatter AG : Truck Parking Garage","ed-dc-leo"
"114435","Artificial Ice Rink Olten","ed-dc-leo"
"114436","Mineralöl-Import Bucher & Co. AG (Today Bucher-Motorex Group) : New Factory and Tank Facility","ed-dc-leo"
"114437","Commercial Buildings Zurfluh","ed-dc-leo"
"114438","J. Blum : Metal Goods Factory","ed-dc-leo"
"114441","Skylight Domes Made of Polyester (Ultralight Large Light Domes System Isler)","ed-dc-leo"
"114442","Bunzl & Biach AG","ed-dc-leo"
"114443","Geser Vehicle Construction AG","ed-dc-leo"
"114444","Hermann Lüthi","ed-dc-leo"
"114445","Flab Museum","ed-dc-leo"
"114446","Hammer Mill Stooss","ed-dc-leo"
"114447","Industrial Construction","ed-dc-leo"
"114448","House of Youth and Culture and Library Chamonix","ed-dc-leo"
"114449","Barrel Trade Charles Jaccaz : Pit in the Base Plate for Scale","ed-dc-leo"
"114450","Florélites Clause SA : Saint-Berthevin Garden Center : Salesroom and Exhibition Pavilion","ed-dc-leo"
"114451","Tornos-Bechler SA","ed-dc-leo"
"114452","Car Garage Ernst Dähler","ed-dc-leo"
"114453","Usine EGO SA","ed-dc-leo"
"114454","Konrad Eisenhut Weaving Mill","ed-dc-leo"
"114455","Migros Langnau","ed-dc-leo"
"114456","Coca Cola : Distribution Center Hennef (Today WIFA Getränke-Logistik GmbH & Co. KG)","ed-dc-leo"
"114457","Emmental-Burgdorf-Thun-Bahn Ebt / Oberaargau-Jura-Bahnen OJB : Garbage and Transfer Station","ed-dc-leo"
"114458","Bubble : „Tetra“ Tripolis","ed-dc-leo"
"114459","Maveg AG","ed-dc-leo"
"114460","Machine Factory Handler : Production Hall","ed-dc-leo"
"114461","Car Garage M. Steiner & Co.","ed-dc-leo"
"114462","Association of Agricultural Cooperatives VLG / BSG Lyssach : Warehouse With Industrial Trays","ed-dc-leo"
"114463","Heating Requirement Gebrüder Tobler AG (Today Tobler Haustechnik AG) : Office Building","ed-dc-leo"
"114464","Model AG","ed-dc-leo"
"114465","Electric Power Station Perlen","ed-dc-leo"
"114466","Indoor Swimming Pool Oftringen","ed-dc-leo"
"114467","Hall Polyvalents","ed-dc-leo"
"114468","Albtal Verkehrs Gesellschaft mbH AVG : Freight Hall Busenbach","ed-dc-leo"
"114469","Zumtobel Electrical Appliances + Synthetic Resin Press Plant : Factory Hall","ed-dc-leo"
"114471","PTT Postal Garage","ed-dc-leo"
"114472","W. Bohi & Co.","ed-dc-leo"
"114473","Erba AG Maschine Factory : Extension","ed-dc-leo"
"114474","Messehallen GmbH : Exhibition Center Nuremberg","ed-dc-leo"
"114475","Buchversand Dr. Mende : Extension","ed-dc-leo"
"114476","Inmobiliaria Helvetia S.A","ed-dc-leo"
"114477","Everts Engineering : Siemelink","ed-dc-leo"
"114478","Association of Agricultural Cooperatives VLG : Bsg Lyssach : Warehouse in Steel","ed-dc-leo"
"114479","Single-Family House Wieland-Koch","ed-dc-leo"
"114480","DETRAS Video-Domes","ed-dc-leo"
"114481","Florélites Clause SA : Garden Center RN 20 la Ville-du-Bois : Restoration","ed-dc-leo"
"114482","Vorspannsysteme Losinger VSL : Plant Lyssach","ed-dc-leo"
"114483","Karl Rüegg Civil Engineering + Transport AG","ed-dc-leo"
"114484","G. R. Vatter AG : Truck Parking Garage","ed-dc-leo"
"114485","Artificial Ice Rink Olten","ed-dc-leo"
"114486","Mineralöl-Import Bucher & Co. AG (Today Bucher-Motorex Group) : New Factory and Tank Facility","ed-dc-leo"
"114487","Commercial Buildings Zurfluh","ed-dc-leo"
"114488","J. Blum : Metal Goods Factory","ed-dc-leo"
"114490","Schenk Filter Construction GmbH : Extension (3. Stage)","ed-dc-leo"
"114491","Skylight Domes Made of Polyester (Ultralight Large Light Domes System Isler)","ed-dc-leo"
"114492","Bubble System AG : Mr. Rioult : Bubbles","ed-dc-leo"
"114493","Emil Galliker Transporte: Warehouse : New Building","ed-dc-leo"
"114495","Saudi Automotive Services Co. SASCO : Motel Al Baha","ed-dc-leo"
"114497","Pfister Gebrüder : N1 Work Yard","ed-dc-leo"
"114499","Wholesale Butcher Gehrig & Co.","ed-dc-leo"
"114500","E. Mollet, Cylinder Grinding Mill","ed-dc-leo"
"114501","Georg Fischer GF : Automotive Casting GmbH","ed-dc-leo"
"114502","Bubble : Swiss Dome : Luxor Jolie Ville","ed-dc-leo"
"114503","C. & A. Brenninkmeyer GmbH : Industrial Buildings","ed-dc-leo"
"114504","Josef Ehrler : Hofmatt Residential and Commercial Building : Parking Garage","ed-dc-leo"
"114505","Ramikal plant : Hall Constructions","ed-dc-leo"
"114506","Construction Company Crausaz","ed-dc-leo"
"114507","Shopping Center","ed-dc-leo"
"114509","Gebrüder Hänni","ed-dc-leo"
"114510","Globus Hardware Store","ed-dc-leo"
"114511","Palais des Expositions et des Congrès Palexpo (Geneva Motor Show)","ed-dc-leo"
"114512","Garage des Ponts (Abel Périat)","ed-dc-leo"
"114514","ASDA Petrol Station","ed-dc-leo"
"114515","Charly's Möbel AG : Exhibition and Storage Hall : New Building","ed-dc-leo"
"114516","Johann Egidy : Indoor Swimming Pool","ed-dc-leo"
"114517","Gebrüder Sulzer AG","ed-dc-leo"
"114518","Spannbeton AG Bern : Company Building : New Building","ed-dc-leo"
"114520","Maschine Factory H. Hofstetter : New Factory Building","ed-dc-leo"
"114521","R. Galbiati : Marco Matti : Economic Development","ed-dc-leo"
"114523","(Plastic Factory ?) Eschmann AG : Extension","ed-dc-leo"
"114524","EXPO Production Hall (Buffer Stop Damage)","ed-dc-leo"
"114525","Carpet Factory","ed-dc-leo"
"114526","Reservoir Liebewil : Kaiser","ed-dc-leo"
"114528","A. Stierlin Metallbau Burgdorf : Workshop Extension","ed-dc-leo"
"114529","Army Motor Vehicle Park AMP Lochbach Burgdorf","ed-dc-leo"
"114531","Schiefernegg Tunnel, N4 Axenstrasse : Plastic Lining","ed-dc-leo"
"114532","Werner Kossmann KG : Sales Building","ed-dc-leo"
"114533","Honhoff","ed-dc-leo"
"114535","Hämmerli AG General Agency Magirus Deutz","ed-dc-leo"
"114537","Dietikon Municipality : Multi-Purpose Hall","ed-dc-leo"
"114538","Architect K. Müller, Freiburg Im Breisgau","ed-dc-leo"
"114540","Indoor Swimming Pool Geiselweid","ed-dc-leo"
"114542","Bunzl & Biach AG","ed-dc-leo"
"114543","Bubble System AG : Mr. Rioult : Bubbles","ed-dc-leo"
"114544","Emil Galliker Transporte: Warehouse : New Building","ed-dc-leo"
"114545","Kunststoffwerk Worbla AG (Later Gurrit AG) : Production Building in the Center Area","ed-dc-leo"
"114546","Saudi Automotive Services Co. SASCO : Motel Al Baha","ed-dc-leo"
"114547","Losinger & Co. AG : Crane Hall","ed-dc-leo"
"114548","Gebrüder Pfister : N1 Work Yard","ed-dc-leo"
"114549","Compagnie Genevoise des Tramways Electriques CGTE : Parking Garage","ed-dc-leo"
"114550","Wholesale Butcher Gehrig & Co.","ed-dc-leo"
"114551","E. Mollet, Cylinder Grinding Mill","ed-dc-leo"
"114552","Georg Fischer GF : Automotive Casting GmbH","ed-dc-leo"
"114553","Bubble : Swiss Dome : Luxor Jolie Ville","ed-dc-leo"
"114554","C. & A. Brenninkmeyer GmbH : Industrial Buildings","ed-dc-leo"
"114555","Josef Ehrler : Hofmatt Residential and Commercial Building : Parking Garage","ed-dc-leo"
"114556","Ramikal plant : Hall Constructions","ed-dc-leo"
"114557","Construction Company Crausaz","ed-dc-leo"
"114558","Shopping Center","ed-dc-leo"
"114559","Gebrüder Hänni","ed-dc-leo"
"114560","Globus Hardware Store","ed-dc-leo"
"114561","Palais des Expositions et des Congrès Palexpo (Geneva Motor Show)","ed-dc-leo"
"114562","Garage des Ponts (Abel Périat)","ed-dc-leo"
"114563","Various Request With Little Material","ed-dc-leo"
"114564","ASDA Petrol Station","ed-dc-leo"
"114565","Charly's Möbel AG : Exhibition and Storage Hall : New Building","ed-dc-leo"
"114566","Johann Egidy : Indoor Swimming Pool","ed-dc-leo"
"114567","Gebrüder Sulzer AG","ed-dc-leo"
"114568","Spannbeton AG Bern : Company Building","ed-dc-leo"
"114569","Kunststoffwerke Eschmann AG : Extension","ed-dc-leo"
"114570","Maschine Factory H. Hofstetter : New Factory Building","ed-dc-leo"
"114571","R. Galbiati : Marco Matti : Economic Development","ed-dc-leo"
